08:05:53.303 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: 100%25renewableenergy.txt
08:05:53.902 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.28793695009398174
08:05:53.902 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Industrialrevolution.txt
08:05:53.902 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 14342
08:05:53.902 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 416
08:05:53.902 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.902 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.902 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
08:05:53.902 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 4.875124616772508
08:05:53.902 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.3937575030012004
08:05:53.902 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.3744601422954271
08:05:53.902 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.902 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 0.5219066328991487
08:05:53.902 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = -0.650266571275479
08:05:53.902 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: -1.3702609448227725
08:05:53.902 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Industrialwastewatertreatment.txt
08:05:53.902 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 2773
08:05:53.902 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 416
08:05:53.902 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.902 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.902 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
08:05:53.903 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.1845921463052689
08:05:53.903 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.3937575030012004
08:05:53.903 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.0070529657999505
08:05:53.903 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.903 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.4035876270032923
08:05:53.903 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.339031549500902
08:05:53.903 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.339031549500902
08:05:53.903 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: IntegralFastReactor.txt
08:05:53.903 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 5174
08:05:53.903 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 416
08:05:53.903 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.903 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.903 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 3
08:05:53.903 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.9505156022298813
08:05:53.903 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.3937575030012004
08:05:53.903 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.333194465042618
08:05:53.903 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.903 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.8581497886128204
08:05:53.903 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.6195812553406784
08:05:53.903 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.6195812553406784
08:05:53.903 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Intermittentenergysource.txt
08:05:53.903 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 4208
08:05:53.903 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 416
08:05:53.903 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.903 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.903 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
08:05:53.903 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.6423598094672094
08:05:53.903 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.3937575030012004
08:05:53.903 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.8325891092188522
08:05:53.903 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.903 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.160427317890861
08:05:53.903 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.1487883147760651
08:05:53.904 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.22784882728031605
08:05:53.904 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: InternationalEnergyAgency.txt
08:05:53.904 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 2529
08:05:53.904 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 416
08:05:53.904 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.904 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.904 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 2
08:05:53.904 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.1067556934749458
08:05:53.904 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.3937575030012004
08:05:53.904 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.416268427299008
08:05:53.904 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.904 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.9739347468117026
08:05:53.904 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.6800288841385256
08:05:53.904 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 1.601186801451334
08:05:53.904 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: InternationalRenewableEnergyAgency.txt
08:05:53.904 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 1138
08:05:53.904 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 416
08:05:53.904 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.904 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.904 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 2
08:05:53.904 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.6630241119709325
08:05:53.904 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.3937575030012004
08:05:53.904 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.6522569135671525
08:05:53.904 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.904 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.302845470169825
08:05:53.904 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.8341455192255071
08:05:53.905 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 1.7800644337172424
08:05:53.905 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Invasivespecies.txt
08:05:53.905 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 4484
08:05:53.905 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 416
08:05:53.905 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.905 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.905 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 7
08:05:53.905 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.7304043216851155
08:05:53.905 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.3937575030012004
08:05:53.905 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.7639503776186556
08:05:53.905 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.905 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.458519073727802
08:05:53.905 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.8995591661183063
08:05:53.905 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 1.3269226192859724
08:05:53.905 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: JamesLovelock.txt
08:05:53.905 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 3737
08:05:53.905 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 416
08:05:53.905 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.905 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.905 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
08:05:53.905 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.492109935356217
08:05:53.905 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.3937575030012004
08:05:53.905 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.8827860957448238
08:05:53.905 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.905 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.2303897444894842
08:05:53.905 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.2073309846316804
08:05:53.905 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 3.3031284568382038
08:05:53.905 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Japan.txt
08:05:53.905 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 7491
08:05:53.905 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 416
08:05:53.906 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.906 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.906 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
08:05:53.906 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 2.6896429022620874
08:05:53.906 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.3937575030012004
08:05:53.906 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.5962636651506843
08:05:53.906 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.906 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 0.8310469570707616
08:05:53.906 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = -0.18506897901944827
08:05:53.906 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.5405164946274887
08:05:53.906 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Jatrophacurcas.txt
08:05:53.906 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 2274
08:05:53.906 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 416
08:05:53.906 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.906 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.906 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 3
08:05:53.906 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.0254102202301412
08:05:53.906 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.3937575030012004
08:05:53.906 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.6395844495129903
08:05:53.906 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.906 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.285183128312823
08:05:53.906 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.8264461648165954
08:05:53.906 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 1.5831645273613764
08:05:53.906 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Jetfuel.txt
08:05:53.906 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 2469
08:05:53.906 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 416
08:05:53.906 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.906 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.906 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
08:05:53.906 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.0876155821232272
08:05:53.907 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.3937575030012004
08:05:53.907 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.0538338661768711
08:05:53.907 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.907 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.468788857900777
08:05:53.907 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.3844381550034488
08:05:53.907 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.3844381550034488
08:05:53.907 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Jevons%27paradox.txt
08:05:53.907 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 1632
08:05:53.907 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 416
08:05:53.907 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.907 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.907 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
08:05:53.907 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.8206110287667504
08:05:53.907 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.3937575030012004
08:05:53.907 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.208385517410735
08:05:53.907 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.907 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.6841963814091996
08:05:53.907 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.5212885250597304
08:05:53.907 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.9728492478476465
08:05:53.907 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Jevonsparadox.txt
08:05:53.907 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 1632
08:05:53.907 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 416
08:05:53.907 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.907 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.907 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
08:05:53.907 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.8206110287667504
08:05:53.907 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.3937575030012004
08:05:53.907 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.208385517410735
08:05:53.908 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.908 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.6841963814091996
08:05:53.908 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.5212885250597304
08:05:53.908 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.9728492478476465
08:05:53.908 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: JohnsonControls.txt
08:05:53.908 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 1431
08:05:53.908 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 416
08:05:53.908 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.908 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.908 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
08:05:53.908 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.7564916557384925
08:05:53.908 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.3937575030012004
08:05:53.908 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.2524966986393344
08:05:53.908 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.908 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.7456766712128058
08:05:53.908 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.5571422576875592
08:05:53.908 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 1.4669848661519396
08:05:53.908 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Kilowatt.txt
08:05:53.908 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 1580
08:05:53.908 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 416
08:05:53.909 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.909 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.909 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
08:05:53.909 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.8040229322619274
08:05:53.909 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.3937575030012004
08:05:53.909 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.219496693005774
08:05:53.910 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.910 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.699682665761949
08:05:53.910 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.5304415664388269
08:05:53.910 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.5304415664388269
08:05:53.910 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Landfillgas.txt
08:05:53.910 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 1080
08:05:53.910 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 416
08:05:53.911 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.912 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.912 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 2
08:05:53.912 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.6445220043309378
08:05:53.912 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.3937575030012004
08:05:53.912 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.663816747523414
08:05:53.912 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.912 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.3189570754798123
08:05:53.913 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.8411175481753104
08:05:53.914 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 3.644506298314564
08:05:53.914 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Latentenergy.txt
08:05:53.914 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 888
08:05:53.914 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 416
08:05:53.914 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.914 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.914 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
08:05:53.915 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.5832736480054377
08:05:53.916 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.3937575030012004
08:05:53.916 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.3895260637802547
08:05:53.916 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.916 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.9366623770094544
08:05:53.916 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.6609660672239565
08:05:53.916 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.6609660672239565
08:05:53.916 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: LeadershipinEnergyandEnvironmentalDesign.txt
08:05:53.916 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 5280
08:05:53.916 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 416
08:05:53.916 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.916 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.916 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 4
08:05:53.916 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.9843297989512514
08:05:53.916 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.3937575030012004
08:05:53.916 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.4705071905532667
08:05:53.916 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.916 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.0495304300508312
08:05:53.916 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.7176107084006195
08:05:53.916 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.7176107084006195
08:05:53.917 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Lignocellulosicbiomass.txt
08:05:53.917 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 618
08:05:53.917 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 416
08:05:53.917 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.917 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.917 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
08:05:53.917 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.4971431469227033
08:05:53.917 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.3937575030012004
08:05:53.917 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.4694653644322397
08:05:53.917 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.917 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.0480783770778275
08:05:53.917 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.7169019765025143
08:05:53.917 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.7169019765025143
08:05:53.917 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: Localfood.txt
08:05:53.917 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 4162
08:05:53.917 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 416
08:05:53.917 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.917 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.917 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
08:05:53.917 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.6276857240975582
08:05:53.917 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.3937575030012004
08:05:53.917 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.837238631631094
08:05:53.917 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.917 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.1669076246382954
08:05:53.917 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.15435719390601121
08:05:53.917 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 2.116884130636839
08:05:53.917 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: LockheedMartin.txt
08:05:53.917 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 2412
08:05:53.917 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 416
08:05:53.917 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.917 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.917 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
08:05:53.917 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 1.069432476339094
08:05:53.917 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.3937575030012004
08:05:53.917 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.0630933964522895
08:05:53.918 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.918 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 1.481694397696408
08:05:53.918 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.39318629622817636
08:05:53.918 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 1.0155736910287758
08:05:53.918 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: LondonArray.txt
08:05:53.918 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 825
08:05:53.918 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 416
08:05:53.918 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.918 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.918 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 2
08:05:53.918 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 0.563176531086133
08:05:53.918 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.3937575030012004
08:05:53.918 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 1.716619962237062
08:05:53.918 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term3 = 1.0
08:05:53.918 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Multiplication = 2.3925519521695424
08:05:53.918 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Score = 0.8723605587046339
08:05:53.918 [main] INFO  n.i.a.task01.relevencemodels.BM25 - bm25Score: 0.8723605587046339
08:05:53.918 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Processing doc: LordKelvin.txt
08:05:53.918 [main] INFO  n.i.a.task01.relevencemodels.BM25 - Doc length = 5809
08:05:53.918 [main] INFO  n.i.a.task01.relevencemodels.BM25 - ni = 416
08:05:53.918 [main] INFO  n.i.a.task01.relevencemodels.BM25 - N = 996
08:05:53.918 [main] INFO  n.i.a.task01.relevencemodels.BM25 - qfi = 1
08:05:53.918 [main] INFO  n.i.a.task01.relevencemodels.BM25 - fi = 1
08:05:53.918 [main] INFO  n.i.a.task01.relevencemodels.BM25 - K = 2.153081780702238
08:05:53.918 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term1 = 1.3937575030012004
08:05:53.918 [main] INFO  n.i.a.task01.relevencemodels.BM25 - term2 = 0.6977300790181304
